a's                 Doc1 [9320] Doc1 [6073] 
representations     Doc2 [27481] 
representative      Doc1 [9208] Doc1 [8140] Doc2 [18785] Doc4 [46603] Doc4 [45662] 
representatively    Doc4 [45684] 
representatives     Doc1 [7790] 
represented         Doc1 [10234] Doc1 [2271] Doc2 [15488] Doc2 [27613] Doc2 [29794] Doc2 [11995] Doc3 [35180] Doc3 [36622] Doc3 [38211] Doc3 [39013] Doc3 [39654] Doc3 [42623] Doc3 [33322] Doc4 [46333] Doc4 [45701] Doc5 [48877] 
representing        Doc1 [5677] Doc1 [6739] Doc1 [6946] Doc1 [4233] Doc2 [17445] Doc2 [18694] Doc2 [20978] Doc2 [22776] Doc2 [22843] Doc2 [26043] Doc2 [27670] Doc2 [12692] Doc3 [42329] Doc3 [37607] Doc4 [45261] Doc5 [50209] 
represents          Doc1 [10232] Doc4 [46265] Doc4 [46543] Doc4 [45692] Doc5 [52213] 
repress             Doc2 [24477] Doc2 [29067] Doc2 [13679] Doc3 [39192] Doc5 [51527] 
repressed           Doc2 [27578] Doc3 [39120] Doc3 [37586] 
repressing          Doc2 [13935] Doc3 [38268] 
reprieve            Doc5 [48231] 
reprimand           Doc1 [5094] 
reprimanded         Doc1 [8079] 
reproach            Doc1 [4291] Doc2 [12450] Doc2 [14890] Doc2 [18249] Doc2 [19646] Doc2 [22168] Doc2 [23076] Doc2 [23650] Doc2 [10631] Doc3 [34893] Doc3 [35349] Doc3 [35638] Doc3 [38247] Doc3 [44048] Doc3 [34674] Doc5 [50020] Doc5 [50682] Doc5 [47972] 
reproached          Doc2 [23408] Doc3 [38950] Doc3 [36099] Doc5 [50971] 
reproaches          Doc2 [18074] Doc3 [38012] 
reproachful         Doc1 [9284] Doc1 [7689] Doc2 [11354] Doc2 [12457] Doc2 [10892] 
reproachfully       Doc2 [27531] Doc2 [12588] 
reprobation         Doc1 [8143] Doc1 [8144] Doc1 [7199] Doc5 [51582] Doc5 [51545] 
reproduce           Doc4 [45751] 
reproduces          Doc1 [3662] 
reproduction        Doc1 [8121] 
reproof             Doc1 [1503] Doc3 [39121] Doc3 [43987] Doc3 [43998] Doc3 [32481] 
reproofs            Doc3 [44096] Doc3 [39825] 
repsky              Doc1 [5699] 
reptile             Doc1 [8678] Doc1 [9338] Doc1 [9649] Doc1 [3851] 
reptile's           Doc1 [1878] 
reptiles            Doc1 [9715] 
republic            Doc1 [6682] Doc1 [7814] Doc1 [8149] Doc1 [8151] Doc1 [6364] Doc2 [21830] 
republican          Doc1 [3713] Doc1 [6326] Doc1 [2111] 
republicans         Doc1 [9488] Doc1 [6739] 
republics           Doc1 [8154] Doc1 [8285] Doc1 [1413] 
repudiate           Doc2 [23295] Doc5 [51694] 
repudiated          Doc2 [16842] 
repudiating         Doc5 [52149] 
repugnance          Doc2 [23899] Doc2 [24562] Doc2 [29059] Doc2 [23765] Doc3 [37889] Doc4 [45497] 
repugnant           Doc3 [40160] Doc4 [46783] Doc4 [47061] Doc4 [45882] 
repulse             Doc2 [23618] 
repulsed            Doc2 [10925] Doc3 [34536] 
repulsion           Doc2 [24513] Doc5 [51561] 
repulsive           Doc1 [10147] Doc2 [20827] Doc2 [20796] Doc3 [38202] 
reputably           Doc2 [29477] 
reputation          Doc2 [20938] Doc2 [21610] Doc2 [21917] Doc2 [22635] Doc2 [25382] Doc2 [26284] Doc2 [27367] Doc2 [27956] Doc2 [29460] Doc2 [10610] Doc3 [41004] Doc3 [44729] Doc3 [33837] Doc4 [45407] Doc4 [45341] 
reputations         Doc1 [5232] 
repute              Doc4 [44808] 
reputed             Doc2 [22958] Doc3 [40366] Doc3 [35958] 
request             Doc1 [5413] Doc2 [16124] Doc2 [19049] Doc2 [19415] Doc2 [22125] Doc2 [22234] Doc2 [25677] Doc2 [29312] Doc2 [16080] Doc3 [32550] Doc3 [32562] Doc3 [32594] Doc3 [32915] Doc3 [33354] Doc3 [34875] Doc3 [37129] Doc3 [41886] Doc3 [41916] Doc3 [42143] Doc3 [43370] Doc3 [31550] Doc4 [45275] Doc5 [52191] 
requested           Doc2 [21956] Doc2 [21448] Doc3 [32192] Doc3 [31609] Doc5 [49726] 
requester           Doc3 [32549] 
requesting          Doc2 [20515] Doc3 [40493] Doc3 [34962] 
requiem             Doc1 [8157] 
requiescat          Doc1 [8431] 
require             Doc1 [3398] Doc1 [3389] Doc3 [36905] Doc3 [43601] Doc3 [35521] Doc4 [45211] Doc4 [45283] Doc4 [45206] Doc5 [51989] Doc5 [49705] 
required            Doc1 [2778] Doc2 [15032] Doc2 [16734] Doc2 [18774] Doc2 [18876] Doc2 [22811] Doc2 [29117] Doc2 [12369] Doc3 [32358] Doc3 [33092] Doc3 [35172] Doc3 [35282] Doc3 [36175] Doc3 [37829] Doc3 [41490] Doc3 [42294] Doc3 [42377] Doc3 [31854] Doc4 [44936] Doc4 [45014] Doc4 [45401] Doc4 [45947] Doc4 [45952] Doc4 [47514] Doc4 [47774] Doc4 [44889] Doc5 [48864] Doc5 [49193] Doc5 [49362] Doc5 [49966] Doc5 [51857] Doc5 [48082] 
requirement         Doc2 [10927] 
requirements        Doc2 [19460] 
requires            Doc1 [2370] Doc1 [4396] Doc1 [7703] Doc1 [1372] Doc2 [18305] 
requiring           Doc1 [2642] Doc2 [14556] Doc2 [12445] Doc3 [33004] Doc3 [33256] Doc3 [36566] Doc3 [40664] Doc3 [32801] 
requisite           Doc2 [17929] Doc3 [38891] Doc4 [45359] Doc4 [45399] Doc4 [47703] Doc4 [47749] Doc4 [44867] 
requited            Doc3 [41595] 
res                 Doc4 [47097] 
rescue              Doc2 [18132] Doc2 [28431] Doc2 [13946] Doc3 [38150] 
rescued             Doc2 [14580] 
rescues             Doc2 [22813] 
rescuing            Doc1 [6433] 
research            Doc3 [42369] 
researches          Doc2 [10733] 
resemblance         Doc1 [1500] Doc1 [4566] Doc1 [6570] Doc1 [7372] Doc1 [1305] Doc2 [19218] Doc2 [20300] Doc2 [17066] Doc3 [36625] Doc3 [38491] Doc3 [38989] Doc3 [39636] Doc3 [39680] Doc3 [40048] Doc3 [34110] Doc4 [46580] Doc5 [51085] 
resemblances        Doc1 [7325] 
resemble            Doc4 [47526] Doc4 [46516] Doc5 [49088] 
resembled           Doc5 [49538] 
resembles           Doc1 [2395] Doc1 [3097] Doc1 [4066] Doc1 [1742] 
resembling          Doc1 [2529] Doc1 [2216] Doc4 [46587] Doc4 [47768] Doc4 [46541] 
resent              Doc2 [19352] Doc2 [11565] Doc3 [34951] Doc3 [39039] Doc3 [44094] Doc3 [33292] Doc5 [50616] 
resented            Doc2 [22490] Doc2 [23551] Doc2 [23553] Doc2 [16361] Doc3 [33497] Doc3 [36028] Doc3 [32577] Doc5 [47979] 
resentful           Doc3 [34983] Doc3 [32869] Doc5 [52143] 
resentfully         Doc3 [43628] Doc3 [30858] Doc5 [50041] 
resenting           Doc2 [19355] 
resentment          Doc1 [6586] Doc2 [27068] Doc2 [16430] Doc3 [32872] Doc3 [34184] Doc3 [34264] Doc3 [34991] Doc3 [35435] Doc3 [35601] Doc3 [37604] Doc3 [37630] Doc3 [37875] Doc3 [38009] Doc3 [39865] Doc3 [41802] Doc3 [42720] Doc3 [43657] Doc3 [44742] Doc3 [44767] Doc3 [31034] 
resentments         Doc3 [33699] 
resents             Doc5 [51673] 
reservation         Doc2 [25133] Doc2 [26187] Doc2 [27597] Doc2 [22097] 
reservations        Doc2 [13038] 
reserve             Doc2 [15970] Doc2 [15985] Doc2 [17751] Doc2 [30090] Doc2 [10730] Doc3 [36922] Doc3 [40086] Doc3 [41478] Doc3 [42305] Doc3 [42308] Doc3 [42309] Doc3 [30834] Doc5 [51751] Doc5 [49974] 
reserved            Doc1 [4294] Doc2 [15612] Doc2 [17810] Doc2 [18799] Doc2 [20013] Doc2 [23024] Doc2 [24292] Doc2 [30149] Doc2 [15422] Doc3 [38374] Doc3 [38544] Doc3 [40224] Doc3 [40810] Doc3 [44258] Doc3 [44305] Doc3 [31236] Doc4 [47317] 
reserves            Doc3 [38186] Doc3 [43171] Doc3 [35087] Doc5 [50297] 
reserving           Doc4 [45850] 
reside              Doc1 [4433] 
residence           Doc1 [7155] Doc1 [7156] Doc1 [4267] Doc2 [16049] Doc3 [33203] Doc3 [39366] Doc3 [41383] Doc3 [31271] Doc5 [48115] 
residences          Doc2 [24765] 
resident            Doc1 [8161] 
residentiaries      Doc1 [5150] 
resides             Doc3 [33221] 
residing            Doc1 [4271] Doc1 [3422] Doc2 [17845] Doc3 [41906] Doc4 [47515] 
resign              Doc1 [8163] Doc1 [8874] Doc1 [4384] Doc3 [42245] 
resignation         Doc1 [8176] Doc1 [8175] Doc2 [29452] Doc3 [34957] Doc3 [34952] Doc5 [51329] Doc5 [50424] 
resigned            Doc1 [8174] Doc2 [28658] Doc2 [26123] Doc3 [36034] Doc3 [37990] Doc3 [38348] Doc3 [39008] Doc3 [43800] Doc3 [34954] 
resigning           Doc3 [38126] 
resist              Doc3 [36008] Doc3 [42066] Doc3 [42749] Doc3 [34119] Doc4 [47085] Doc4 [46823] Doc5 [50010] Doc5 [49622] 
resistance          Doc1 [6738] Doc2 [22614] Doc2 [28229] Doc2 [29361] Doc2 [30645] Doc2 [15223] Doc3 [44767] Doc3 [31625] Doc5 [50854] Doc5 [51364] Doc5 [49634] 
resisted            Doc2 [29516] Doc3 [33482] Doc5 [51259] 
resisting           Doc3 [38009] 
resolute            Doc1 [8181] Doc1 [9947] Doc1 [8052] Doc2 [26957] Doc3 [33254] 
resolutely          Doc1 [1838] Doc3 [42665] Doc3 [43412] Doc3 [40361] 
resolution          Doc2 [17024] Doc2 [28366] Doc2 [29134] Doc2 [30094] Doc2 [30128] Doc2 [10737] Doc3 [32556] Doc3 [35275] Doc3 [35607] Doc3 [35711] Doc3 [35982] Doc3 [38268] Doc3 [40273] Doc3 [42201] Doc3 [42490] Doc3 [42638] Doc3 [42688] Doc3 [42873] Doc3 [43552] Doc3 [43720] Doc3 [43903] Doc3 [43909] Doc3 [44103] Doc3 [44519] Doc3 [31836] Doc4 [45366] Doc4 [45369] Doc4 [45350] Doc5 [49632] Doc5 [48779] 
resolutions         Doc2 [24307] 
resolve             Doc2 [20934] Doc3 [43662] Doc3 [32237] 
resolved            Doc1 [9038] Doc2 [11889] Doc2 [13354] Doc2 [13390] Doc2 [14916] Doc2 [15411] Doc2 [15635] Doc2 [18469] Doc2 [19778] Doc2 [19947] Doc2 [20573] Doc2 [23330] Doc2 [23992] Doc2 [24292] Doc2 [25124] Doc2 [25128] Doc2 [25646] Doc2 [26367] Doc2 [26476] Doc2 [27920] Doc2 [28228] Doc2 [28354] Doc2 [28443] Doc2 [29134] Doc2 [30087] Doc2 [30231] Doc2 [10734] Doc3 [32777] Doc3 [32910] Doc3 [32932] Doc3 [34034] Doc3 [34078] Doc3 [34577] Doc3 [35037] Doc3 [35276] Doc3 [35938] Doc3 [36136] Doc3 [37787] Doc3 [37913] Doc3 [37981] Doc3 [38003] Doc3 [38090] Doc3 [38167] Doc3 [38727] Doc3 [39397] Doc3 [39778] Doc3 [39967] Doc3 [40272] Doc3 [41871] Doc3 [42235] Doc3 [42314] Doc3 [43246] Doc3 [43461] Doc3 [43642] Doc3 [43644] Doc3 [44304] Doc3 [44357] Doc3 [32497] Doc4 [45457] 
resolving           Doc3 [34661] Doc3 [35543] Doc3 [38275] Doc3 [38746] Doc3 [41976] Doc3 [42214] Doc3 [33505] 
resonant            Doc5 [50208] 
resort              Doc1 [9109] Doc1 [7226] Doc2 [13427] Doc2 [10884] 
resorting           Doc1 [9828] Doc2 [11278] 
resounded           Doc2 [26148] 
resounding          Doc3 [38979] 
resource            Doc0 [464] Doc2 [29120] Doc2 [21913] Doc3 [39397] 
resources           Doc1 [3631] Doc2 [21785] Doc2 [22725] Doc2 [24572] Doc2 [18289] Doc4 [45213] Doc5 [51098] 
respect             Doc1 [3677] Doc1 [3897] Doc1 [4717] Doc1 [6306] Doc1 [6698] Doc1 [7226] Doc1 [8551] Doc1 [1371] Doc2 [12106] Doc2 [12955] Doc2 [14185] Doc2 [16611] Doc2 [18263] Doc2 [19167] Doc2 [19285] Doc2 [19444] Doc2 [20686] Doc2 [22056] Doc2 [11228] Doc3 [31202] Doc3 [31238] Doc3 [31456] Doc3 [33050] Doc3 [33311] Doc3 [34208] Doc3 [34489] Doc3 [34653] Doc3 [34701] Doc3 [34757] Doc3 [36135] Doc3 [37768] Doc3 [37943] Doc3 [38188] Doc3 [38386] Doc3 [38412] Doc3 [39224] Doc3 [39506] Doc3 [40144] Doc3 [40158] Doc3 [40164] Doc3 [41501] Doc3 [41707] Doc3 [42341] Doc3 [42470] Doc3 [43936] Doc3 [44364] Doc3 [44629] Doc3 [44752] Doc3 [30818] Doc4 [45913] Doc4 [45914] Doc4 [46024] Doc4 [46198] Doc4 [46500] Doc4 [46782] Doc4 [46822] Doc4 [46952] Doc4 [47005] Doc4 [47030] Doc4 [47052] Doc4 [47055] Doc4 [45230] Doc5 [48938] 
respectability      Doc1 [8183] Doc1 [8368] Doc1 [5026] Doc3 [37521] Doc3 [39041] Doc3 [39249] Doc3 [40135] Doc3 [35671] Doc5 [51675] Doc5 [48155] 
respectable         Doc1 [2811] Doc1 [4271] Doc1 [9118] Doc1 [9167] Doc1 [2805] Doc2 [24328] Doc2 [25932] Doc2 [20663] Doc3 [31682] Doc3 [33634] Doc3 [33960] Doc3 [34281] Doc3 [34753] Doc3 [35655] Doc3 [36420] Doc3 [36463] Doc3 [37950] Doc3 [41271] Doc3 [43563] Doc3 [44359] Doc3 [31203] Doc5 [48152] Doc5 [48689] Doc5 [51676] Doc5 [48147] 
respectable-looking Doc3 [39449] 
respected           Doc1 [3485] Doc1 [4561] Doc1 [6548] Doc1 [7694] Doc1 [3123] Doc2 [19984] Doc2 [30298] Doc2 [14318] Doc3 [39065] Doc3 [40179] Doc3 [34617] 
respectful          Doc2 [18247] Doc2 [18517] Doc2 [16512] Doc3 [33070] 
respectfully        Doc2 [26408] Doc2 [16675] Doc5 [50650] 
respecting          Doc1 [6704] Doc2 [18393] Doc2 [20535] Doc2 [21002] Doc2 [21271] Doc2 [21382] Doc2 [21733] Doc2 [22246] Doc2 [22318] Doc2 [26175] Doc2 [11921] Doc3 [38370] Doc3 [39240] Doc3 [37847] Doc4 [46836] 
respections         Doc2 [14362] 
respective          Doc1 [8615] Doc3 [43566] 
respectively        Doc1 [8995] Doc1 [9372] Doc1 [9687] Doc1 [4627] 
respects            Doc1 [8668] Doc2 [25988] Doc2 [14619] Doc3 [35585] Doc3 [36904] Doc3 [38509] Doc3 [38519] Doc3 [43295] Doc3 [34321] 
respiration         Doc1 [4589] 
respirator          Doc1 [8186] 
respite             Doc1 [8199] Doc1 [8216] Doc1 [8217] Doc1 [8190] Doc5 [50258] 
resplendent         Doc1 [8232] Doc1 [8228] 
respond             Doc1 [8238] Doc1 [8241] Doc1 [1386] Doc2 [23554] Doc2 [21863] Doc5 [51305] 
responded           Doc1 [8241] Doc2 [26037] Doc5 [51579] Doc5 [48659] 
respondent          Doc2 [28639] 
responding          Doc2 [19368] 
response            Doc2 [23470] Doc5 [50105] Doc5 [49867] 
responses           Doc1 [7180] 
responsibilities    Doc2 [25834] Doc2 [21918] 
responsibility      Doc1 [6518] Doc1 [8245] Doc1 [9323] Doc1 [2521] Doc2 [29372] Doc2 [30492] Doc2 [15182] 
responsible         Doc1 [2058] Doc2 [16150] Doc2 [17984] Doc2 [22758] Doc2 [24372] Doc2 [24378] Doc2 [11744] Doc4 [46006] Doc5 [50698] 
responsive          Doc2 [28371] Doc2 [12777] 
rest                Doc1 [3720] Doc1 [3855] Doc1 [3946] Doc1 [4133] Doc1 [4628] Doc1 [6846] Doc1 [9148] Doc1 [10262] Doc1 [2491] Doc2 [11240] Doc2 [11629] Doc2 [12152] Doc2 [12154] Doc2 [12992] Doc2 [14035] Doc2 [14169] Doc2 [14171] Doc2 [15766] Doc2 [15995] Doc2 [16123] Doc2 [17988] Doc2 [18339] Doc2 [19237] Doc2 [19278] Doc2 [19301] Doc2 [20219] Doc2 [20780] Doc2 [21191] Doc2 [21442] Doc2 [21445] Doc2 [21495] Doc2 [21506] Doc2 [21549] Doc2 [21688] Doc2 [21939] Doc2 [22102] Doc2 [22769] Doc2 [23204] Doc2 [24520] Doc2 [24698] Doc2 [24855] Doc2 [25454] Doc2 [25615] Doc2 [26174] Doc2 [26883] Doc2 [26976] Doc2 [26978] Doc2 [27249] Doc2 [27473] Doc2 [28229] Doc2 [28411] Doc2 [28737] Doc2 [28787] Doc2 [29067] Doc2 [29100] Doc2 [29464] Doc2 [29512] Doc2 [29531] Doc2 [29550] Doc2 [30164] Doc2 [30448] Doc2 [30480] Doc2 [11160] Doc3 [30948] Doc3 [31028] Doc3 [31765] Doc3 [32474] Doc3 [33840] Doc3 [33846] Doc3 [33920] Doc3 [34299] Doc3 [34510] Doc3 [34544] Doc3 [34985] Doc3 [35373] Doc3 [35433] Doc3 [35589] Doc3 [36081] Doc3 [36568] Doc3 [38110] Doc3 [38256] Doc3 [38721] Doc3 [38853] Doc3 [39076] Doc3 [39195] Doc3 [39845] Doc3 [40066] Doc3 [40545] Doc3 [40696] Doc3 [40965] Doc3 [41052] Doc3 [41687] Doc3 [42004] Doc3 [42310] Doc3 [42990] Doc3 [43679] Doc3 [43749] Doc3 [43855] Doc3 [43917] Doc3 [43927] Doc3 [44061] Doc3 [44653] Doc3 [30923] Doc4 [47202] Doc4 [47219] Doc4 [47220] Doc4 [47231] Doc4 [47241] Doc4 [45327] Doc5 [48276] Doc5 [48462] Doc5 [48710] Doc5 [48763] Doc5 [49944] Doc5 [50123] Doc5 [50537] Doc5 [50750] Doc5 [50789] Doc5 [50850] Doc5 [50900] Doc5 [51034] Doc5 [51067] Doc5 [51071] Doc5 [51209] Doc5 [51802] Doc5 [51865] Doc5 [51928] Doc5 [47953] 
restaurant          Doc1 [2992] 
rested              Doc1 [7076] Doc2 [20366] Doc2 [24958] Doc2 [26818] Doc2 [26914] Doc2 [11900] Doc3 [41711] Doc5 [50244] Doc5 [50753] Doc5 [50862] Doc5 [50110] 
resting             Doc2 [12667] Doc2 [19572] Doc2 [20144] Doc2 [11588] 
resting-place       Doc2 [28572] 
restitution         Doc1 [8261] 
restitutor          Doc1 [8264] 
restless            Doc2 [15193] Doc2 [22261] Doc2 [23461] Doc2 [11446] Doc3 [38996] Doc5 [52070] Doc5 [49350] 
restlessly          Doc2 [14834] Doc2 [11851] Doc5 [49304] 
restlessness        Doc2 [26344] Doc2 [28499] Doc2 [29554] Doc2 [21742] Doc5 [48273] 
restoration         Doc1 [5829] Doc3 [42391] Doc3 [44724] Doc3 [32202] 
restorative         Doc2 [12024] Doc2 [10810] 
restoratives        Doc1 [6663] 
restore             Doc1 [7194] Doc1 [7014] Doc2 [15392] Doc2 [19886] Doc2 [20014] Doc2 [13602] Doc5 [50785] 
restored            Doc1 [6030] Doc1 [1878] Doc2 [27830] Doc3 [39304] Doc3 [31931] Doc4 [47489] Doc5 [50323] 
restores            Doc1 [7311] 
restoring           Doc2 [30419] Doc2 [10704] Doc3 [38407] 
restrain            Doc1 [8408] Doc1 [3399] Doc2 [25614] Doc3 [40083] Doc3 [38393] 
restrained          Doc1 [4741] Doc2 [22959] Doc2 [25858] Doc2 [27483] Doc2 [10832] Doc3 [35519] Doc4 [44892] 
restraining         Doc2 [20036] Doc2 [22877] Doc2 [15407] 
restraint           Doc1 [10320] Doc2 [22116] Doc2 [17761] Doc3 [37997] Doc3 [39043] Doc3 [40597] Doc3 [40757] Doc3 [35461] 
restraint's         Doc1 [3793] 
rests               Doc1 [5286] Doc4 [47461] 
result              Doc1 [7418] Doc1 [7626] Doc1 [7058] Doc2 [17246] Doc2 [27209] Doc2 [29820] Doc2 [15502] Doc3 [32857] Doc3 [33244] Doc3 [34788] Doc3 [40087] Doc3 [32363] Doc4 [46877] Doc5 [48456] Doc5 [48738] Doc5 [48794] Doc5 [49157] Doc5 [51729] Doc5 [48355] 
resulted            Doc2 [26175] 
results             Doc1 [5378] Doc1 [4089] Doc2 [26675] Doc2 [28495] Doc2 [13197] Doc4 [47838] 
resume              Doc2 [27310] Doc3 [33290] 
resumed             Doc1 [10074] Doc1 [3480] Doc2 [12291] Doc2 [12345] Doc2 [13994] Doc2 [16609] Doc2 [16809] Doc2 [16825] Doc2 [17855] Doc2 [17871] Doc2 [18124] Doc2 [19649] Doc2 [19913] Doc2 [22815] Doc2 [23740] Doc2 [24224] Doc2 [29006] Doc2 [11696] Doc5 [50372] Doc5 [50695] Doc5 [49194] 
resuming            Doc1 [1248] Doc2 [27747] Doc3 [39830] 
resumption          Doc5 [48621] 
retail              Doc3 [33506] 
retailing           Doc3 [38695] 
retain              Doc2 [29118] Doc2 [18558] Doc3 [44741] Doc4 [47048] 
retained            Doc1 [6064] Doc2 [22701] Doc3 [44729] Doc3 [38029] 
retaining           Doc1 [5941] Doc3 [37529] Doc3 [34127] 
retains             Doc3 [43493] 
retaken             Doc2 [15375] 
retaliate           Doc3 [37054] 
retaliation         Doc1 [8266] 
retaliations        Doc2 [22720] Doc2 [14260] 
retarded            Doc1 [1776] 
reticence           Doc2 [20492] Doc2 [13052] Doc5 [51471] Doc5 [48061] 
reticences          Doc1 [7455] 
reticent            Doc2 [19190] 
retina              Doc4 [47566] Doc4 [47470] 
retire              Doc1 [4999] 
retired             Doc1 [5015] Doc1 [9289] Doc1 [3720] Doc2 [14156] Doc2 [17624] Doc2 [17800] Doc2 [18149] Doc2 [22785] Doc2 [27514] Doc2 [11216] Doc3 [39401] Doc3 [43095] Doc3 [31922] 
retirement          Doc1 [4526] Doc1 [2498] Doc2 [18942] Doc2 [17534] Doc3 [42477] Doc3 [33308] Doc5 [48649] 
retirements         Doc5 [48854] 
retiring            Doc2 [30266] 
retort              Doc1 [8105] Doc2 [20069] Doc2 [21899] Doc2 [23078] Doc2 [23271] Doc2 [12318] Doc3 [35455] 
retorted            Doc2 [11319] Doc2 [11564] Doc2 [13933] Doc2 [15064] Doc2 [15097] Doc2 [16099] Doc2 [16176] Doc2 [17278] Doc2 [17959] Doc2 [18406] Doc2 [18575] Doc2 [18584] Doc2 [19313] Doc2 [19318] Doc2 [19353] Doc2 [20062] Doc2 [20114] Doc2 [20465] Doc2 [22239] Doc2 [23102] Doc2 [23124] Doc2 [23251] Doc2 [25562] Doc2 [25598] Doc2 [28253] Doc2 [30312] Doc2 [11318] Doc5 [49788] 
retrace             Doc2 [16276] Doc5 [50524] 
retraced            Doc5 [50837] 
retracted           Doc1 [10115] 
retracting          Doc1 [4211] 
retreat             Doc1 [7955] Doc1 [9995] Doc1 [5089] Doc2 [21455] Doc2 [18986] Doc5 [50820] 
retreated           Doc3 [39992] Doc5 [51614] Doc5 [48919] 
retreating          Doc3 [37803] Doc5 [50738] Doc5 [49156] 
retreats            Doc1 [2972] 
retrenchment        Doc4 [46919] 
retribution         Doc1 [8275] Doc1 [8269] 
retributive         Doc2 [14783] 
retroactive         Doc1 [3291] 
retrogression       Doc1 [3825] 
retrospect          Doc5 [49303] 
retrospection       Doc1 [2534] 
retrospections      Doc3 [44048] 
retrospective       Doc3 [40619] 
retrospectively     Doc2 [27658] 
return              Doc1 [5851] Doc2 [14251] Doc2 [14285] Doc2 [16007] Doc2 [16108] Doc2 [17542] Doc2 [17752] Doc2 [17909] Doc2 [20220] Doc2 [20868] Doc2 [22691] Doc2 [23155] Doc2 [23195] Doc2 [24425] Doc2 [24568] Doc2 [25117] Doc2 [25154] Doc2 [26242] Doc2 [27265] Doc2 [27614] Doc2 [28552] Doc2 [29281] Doc2 [29519] Doc2 [30369] Doc2 [14085] Doc3 [30949] Doc3 [31070] Doc3 [31901] Doc3 [32538] Doc3 [33380] Doc3 [33411] Doc3 [33425] Doc3 [33464] Doc3 [34045] Doc3 [34557] Doc3 [35018] Doc3 [35062] Doc3 [35184] Doc3 [35213] Doc3 [35282] Doc3 [35300] Doc3 [35325] Doc3 [35468] Doc3 [35481] Doc3 [35488] Doc3 [35805] Doc3 [36130] Doc3 [36357] Doc3 [37921] Doc3 [37992] Doc3 [38266] Doc3 [38274] Doc3 [38291] Doc3 [38334] Doc3 [38428] Doc3 [38945] Doc3 [39110] Doc3 [39496] Doc3 [40487] Doc3 [41183] Doc3 [41325] Doc3 [41347] Doc3 [41425] Doc3 [41942] Doc3 [42232] Doc3 [42336] Doc3 [42391] Doc3 [43059] Doc3 [43630] Doc3 [43675] Doc3 [43738] Doc3 [43964] Doc3 [44497] Doc3 [30912] Doc4 [44964] Doc5 [50073] Doc5 [50459] Doc5 [50886] Doc5 [50939] Doc5 [51630] Doc5 [51756] Doc5 [52190] Doc5 [52379] Doc5 [48766] 
